,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
133,295116400011641,138025180,2459134.757213703,59134.2518056,17.71887,0.026874194,0,zg,5.9869792,-14.4232674,1.989,0.058,20201012251806,295,16,4,20.93,26.159243,0.0353621,-0.022598779,3.7125883e-05,30.0,1.623,3
134,295116400011641,138125012,2459135.7555012438,59135.2501273,17.788078,0.027967794,0,zg,5.9869744,-14.4233008,2.685,0.356,20201013249988,295,16,4,21.5,26.160698,0.027827993,-0.04389782,2.2041382e-05,30.0,1.619,1
135,295116400011641,138233589,2459136.8412262215,59136.3358912,17.859104,0.02916595,0,zg,5.9869997,-14.4233108,2.898,0.284,20201014335891,295,16,4,21.4,26.191984,0.027917288,-0.045521278,2.2797169e-05,30.0,1.671,3
136,295116400011641,138323128,2459137.736586265,59137.2312847,17.85167,0.029036796,0,zg,5.9869771,-14.4232538,2.792,0.252,20201015231250,295,16,4,21.13,25.793633,0.035089176,-0.03569307,3.7205384e-05,30.0,1.669,1
137,295116400011641,138324033,2459137.7456368227,59137.2403356,17.823362,0.028553128,32768,zg,5.9869908,-14.4232757,1.987,0.179,20201015240336,295,16,4,20.88,25.625206,0.039508507,-0.035313558,4.883101e-05,30.0,1.633,3
138,295116400011641,138425158,2459138.7568475306,59138.2515856,17.70554,0.026671577,0,zg,5.9869609,-14.4232706,1.668,0.089,20201016251574,295,16,4,20.61,26.005692,0.04053588,-0.030143477,5.5526205e-05,30.0,1.594,3
139,295116400011641,138520939,2459139.7146213576,59139.2093981,17.863026,0.029234415,0,zg,5.9870186,-14.4233083,2.532,0.191,20201017209039,295,16,4,21.19,26.046099,0.035447218,-0.02212981,3.6600544e-05,30.0,1.756,1
140,295116400011641,138521033,2459139.715558819,59139.2103356,17.80128,0.02818453,0,zg,5.9869884,-14.4233012,2.943,0.396,20201017210336,295,16,4,21.44,26.054096,0.030750707,-0.036028706,2.6941254e-05,30.0,1.751,3
141,295116400011641,138630013,2459140.8053164436,59140.3001389,17.795443,0.028088368,0,zg,5.9869743,-14.4232944,3.781,0.328,20201018299954,295,16,4,21.37,26.137165,0.030041432,-0.033200417,2.629071e-05,30.0,1.591,3
142,295116400011641,138729414,2459141.799277818,59141.2941435,17.80928,0.028317207,0,zg,5.9869881,-14.4232881,3.241,0.359,20201019294144,295,16,4,21.58,26.140528,0.029239666,-0.036492135,2.3860295e-05,30.0,1.585,1
143,295116400011641,138729508,2459141.8002152774,59141.295081,17.833416,0.028723465,0,zg,5.9869889,-14.4232579,3.313,0.4,20201019295081,295,16,4,21.57,26.144905,0.030025126,-0.04338138,2.5312642e-05,30.0,1.586,3
144,295116400011641,138935747,2459143.8625167673,59143.3574769,17.84525,0.02892598,0,zg,5.9870321,-14.4233311,2.708,0.161,20201021357465,295,16,4,21.41,26.136301,0.029045608,-0.04543093,2.3623197e-05,30.0,1.951,1
145,295116400011641,139127300,2459145.777955984,59145.2730093,17.854553,0.029086784,0,zg,5.9869799,-14.4233231,3.725,0.332,20201023273009,295,16,4,21.69,26.212145,0.025487326,-0.04593744,1.8298484e-05,30.0,1.564,1
146,295116400011641,139825226,2459152.756831982,59152.2522685,17.76953,0.027667709,0,zg,5.986932,-14.4232245,1.232,0.114,20201030252269,295,16,4,19.51,26.238066,0.043983214,0.004280654,0.00012778108,30.0,1.562,1
147,295116400011641,140029418,2459154.798628759,59154.2941898,17.818596,0.02847294,0,zg,5.986963,-14.4232776,0.508,0.063,20201101294190,295,16,4,19.66,26.214897,0.04203786,-0.031160105,0.000105839594,30.0,1.699,1
148,295116400011641,140221714,2459156.721458021,59156.2171412,17.82156,0.02852276,0,zg,5.9869707,-14.4232771,2.717,0.222,20201103217141,295,16,4,20.45,26.251577,0.034228813,-0.04310456,4.3871074e-05,30.0,1.564,1
149,295116400011641,140418938,2459158.6935733166,59158.1893866,17.698505,0.026565704,0,zg,5.9869535,-14.4233049,0.655,0.009,20201105189387,295,16,4,20.17,26.220419,0.047287084,-0.033589233,8.812972e-05,30.0,1.606,1
150,295116400011641,141025284,2459164.75660484,59164.2528472,17.49423,0.023780359,0,zg,5.9868496,-14.4231983,0.277,-0.03,20201111252847,295,16,4,19.66,26.219099,0.04247338,-0.025159657,0.000106315434,30.0,1.637,1
151,295116400011641,141117021,2459165.6739089927,59165.1702199,17.83331,0.02872164,0,zg,5.9869974,-14.4233068,3.193,0.242,20201112170093,295,16,4,21.5,26.248125,0.028130451,-0.05322836,2.2250402e-05,30.0,1.606,1
152,295116400011641,141418994,2459168.6933991797,59168.1899421,17.797722,0.028125862,0,zg,5.9869729,-14.4232755,2.652,0.348,20201115189942,295,16,4,21.37,26.240671,0.030380467,-0.04669128,2.6041418e-05,30.0,1.559,1
153,295116400011641,141621032,2459170.7136207577,59170.2103241,17.846748,0.028951805,0,zg,5.9869813,-14.4233053,2.149,0.111,20201117210289,295,16,4,21.03,26.218884,0.034506463,-0.03071526,3.478721e-05,30.0,1.57,1
154,295116400011641,141821202,2459172.715159364,59172.2120255,17.81866,0.028474018,0,zg,5.9869459,-14.4232949,3.274,0.262,20201119212014,295,16,4,21.27,26.252054,0.035727456,-0.040734876,3.6868878e-05,30.0,1.583,1
155,295116400011641,142014751,2459174.6504846164,59174.1475116,17.903276,0.029951781,32768,zg,5.9869683,-14.4232911,1.61,0.214,20201121147512,295,16,4,20.49,25.687065,0.039499212,-0.049015783,5.8468268e-05,30.0,1.601,1
156,295116400011641,142514751,2459179.6500547724,59179.1475116,17.86531,0.029274436,0,zg,5.9869848,-14.42328,1.65,0.23,20201126147500,295,16,4,20.19,26.229588,0.042869907,-0.013964599,7.564414e-05,30.0,1.572,1
157,295116400011641,142714711,2459181.649484137,59181.1471181,17.684753,0.02636071,0,zg,5.9869043,-14.4231188,0.729,0.023,20201128147095,295,16,4,19.28,26.239346,0.038223427,-0.024214022,0.00014161208,30.0,1.566,1
158,295116400011641,142912723,2459183.629421782,59183.1272338,17.65834,0.025974378,0,zg,5.9869552,-14.4232923,0.666,0.01,20201130127211,295,16,4,19.33,26.17021,0.041180573,-0.03904159,0.00016841257,30.0,1.59,1
159,295116400011641,143116969,2459185.671700888,59185.1696991,17.730146,0.02704757,0,zg,5.9869384,-14.4233103,0.962,0.084,20201202169699,295,16,4,19.98,26.224941,0.041858334,-0.023932934,7.6497825e-05,30.0,1.571,1
160,295116400011641,143310714,2459187.6089641945,59187.1071412,17.77018,0.02767813,0,zg,5.986998,-14.4232929,2.075,0.137,20201204107130,295,16,4,20.95,26.234333,0.029839907,-0.044875093,2.71587e-05,30.0,1.615,1
